wallet_address,total_transactions,total_amount_usd,avg_amount_usd,std_amount_usd,wallet_age_days,first_txn,last_txn,asset_diversity,txn_per_day,weighted_score,score_band
0xebda5629fb541c474313a41e40018f8f5ed3c344,4,21516.867058038035,5379.216764509509,2714.116673405378,17,2019-06-23 12:47:35,2019-07-09 23:14:06,2,0.23529411764705882,34.63777593222906,Low
0xebe5c14f6ac0ce53640cebfe6d213674dc08d440,1,0.06068388928838968,0.06068388928838968,0.0,1,2019-07-29 19:33:48,2019-07-29 19:33:48,1,1.0,27.521478154878043,Low
0xebe8e5d92957c947bdcf9970fdb9898632fdca80,2,555.528607287157,277.7643036435785,358.53772389910057,6,2019-06-13 14:08:26,2019-06-18 16:12:41,1,0.3333333333333333,28.30213548052425,Low
0xebf03226c3a0eeaba2b956de54033079949c0c88,1,133.7335335208512,133.7335335208512,0.0,1,2019-06-08 20:22:37,2019-06-08 20:22:37,1,1.0,27.521548739079847,Low
0xebf96b95e2d08651856ff82771876338ac289f06,1,88.49269164918391,88.49269164918391,0.0,1,2019-07-14 18:55:21,2019-07-14 18:55:21,1,1.0,27.521524850244372,Low
0xebfbcb73bf24aa83e4799d44bc8ca5202366c366,1,0.9092412313400025,0.9092412313400025,0.0,1,2019-08-06 03:15:42,2019-08-06 03:15:42,1,1.0,27.521478602947667,Low
0xec0a545d86744753e7ec0ba92e85e1a366e3bab9,5,5079.964543202101,1015.9929086404202,2044.8035762016345,5,2019-06-22 06:37:12,2019-06-26 07:56:58,2,1.0,32.88278828518903,Low
0xec0b8a38d1f217984a5a22f4d1938d474902f984,4,8217.64488555889,2054.4112213897224,2196.425334815651,22,2019-06-07 19:04:29,2019-06-28 19:12:31,2,0.18181818181818182,35.39535560680031,Low
0xec1573cb66bb72268b407b9e7b1a5666bfb624cc,1,249.21863992332723,249.21863992332723,0.0,1,2019-08-07 21:17:23,2019-08-07 21:17:23,1,1.0,27.521609719481454,Low
0xec1f0292ba23cf2b697b48a4fc886b54cfbea5f4,1,7008.324362323741,7008.324362323741,0.0,1,2019-07-26 06:32:48,2019-07-26 06:32:48,1,1.0,27.525178776949716,Low
0xec2a4a28894d85b6aa8489c83bead5eec072af98,2,119.90542804302218,59.95271402151109,56.595132507902264,6,2019-08-07 11:53:42,2019-08-13 07:54:54,2,0.3333333333333333,32.96632964966158,Low
0xec30507e1af634869bfd78adef8dc428b5524478,4,20.238874511664964,5.059718627916241,2.207762549686772,23,2019-07-20 20:38:08,2019-08-12 04:11:29,4,0.17391304347826086,44.91171220559382,Good
0xec305d1588a1aed8e613e493bfd08fe31fa3d7bd,3,98532.62105850814,32844.20701950271,13589.219446960173,47,2019-06-05 23:40:03,2019-07-22 06:44:19,1,0.06382978723404255,34.20488390738585,Low
0xec3281124d4c2fca8a88e3076c1e7749cfecb7f2,10,3942.366173332458,394.2366173332458,293.9202381711641,11,2019-08-01 19:11:24,2019-08-12 17:32:24,1,0.9090909090909091,29.366241762658685,Low
0xec379cd2a933b41237321aa972bb480c29553e39,1,8.88,8.88,0.0,1,2019-07-21 00:28:27,2019-07-21 00:28:27,1,1.0,27.521482811802695,Low
0xec3ca7ceb5c328c2f3a4d12e508afacbfc3ed087,3,5042.188099174086,1680.7293663913622,1453.9715236873446,1,2019-08-10 02:38:37,2019-08-10 10:30:59,2,3.0,32.21999804529167,Low
0xec45c8fd6c9844be241fc2ef399f267a21210fd5,6,1484.439983176976,247.40666386282933,375.9499017797502,68,2019-05-29 00:41:04,2019-08-04 18:54:20,1,0.08823529411764706,37.769999529127844,Low
0xec5daf06d6be69858dcfe85cc9addeae52abe521,1,32.005793,32.005793,0.0,1,2019-06-28 05:41:46,2019-06-28 05:41:46,1,1.0,27.52149502307554,Low
0xec6e6c0841a2ba474e92bf42baf76bfe80e8657c,6,8139.284289558702,1356.547381593117,2107.532532324028,54,2019-06-01 20:40:56,2019-07-24 20:54:32,2,0.1111111111111111,40.28176597399001,Good
0xec74a4cc694a17602b2f7a9b080ac5be9f078561,2,603.6815056723178,301.8407528361589,285.4102640501683,41,2019-06-25 04:24:36,2019-08-04 04:47:56,1,0.04878048780487805,33.56143735916362,Low
0xec75e6ae612401d4188266eb731697339b9b0f36,5,10500.115112979343,2100.0230225958685,1182.5831350714082,77,2019-05-25 01:50:16,2019-08-09 04:16:40,2,0.06493506493506493,43.72336408112096,Good
0xec7d01b1208674b8e5fd8dc7f86edc95042629df,2,280.8876378675169,140.44381893375845,63.87904124814231,19,2019-07-02 02:00:46,2019-07-20 22:59:24,1,0.10526315789473684,30.262437640488045,Low
0xec7e755928bc29e3c782dbe1238bb117e4256cc1,2,491.0979379688869,245.54896898444346,159.51692273420076,38,2019-06-08 03:51:01,2019-07-16 01:47:52,1,0.05263157894736842,33.11404206474577,Low
0xec8ca0df9bef096fa47c31f6ebf382a56a0c78fe,1,9.961436056410042,9.961436056410042,0.0,1,2019-08-10 03:12:50,2019-08-10 03:12:50,1,1.0,27.521483382840877,Low
0xec8e446c52f2d4ac9048aff1813c636ac8334fc9,58,607.3754639990119,10.471990758603654,11.093941349120112,78,2019-05-23 18:45:20,2019-08-09 13:44:48,4,0.7435897435897436,55.26298897755474,Good
0xec8ec771eb2f47492faf7645fab3dcb57ed1b8a7,2,49220.000001,24610.0000005,17239.263324620923,1,2019-07-10 10:03:59,2019-07-10 10:25:04,1,2.0,27.13493330608967,Low
0xeca0f4bd861713af4f248ced18c15af76440b00a,1,3685.942076285491,3685.942076285491,0.0,1,2019-06-22 20:51:40,2019-06-22 20:51:40,1,1.0,27.523424436390865,Low
0xeca41f7f0cd6da36295be1a1a0a0c40d4e7e8e61,1,19.60732186111421,19.60732186111421,0.0,1,2019-07-27 10:37:35,2019-07-27 10:37:35,1,1.0,27.521488476224853,Low
0xeca9120a2be732c1118db6e993080d744a6c31c8,7,176.43300009369452,25.204714299099216,29.891457249112563,2,2019-08-03 00:03:48,2019-08-04 12:13:28,2,3.5,32.55970129440862,Low
0xecb72af76061204a52526440810500d84c044074,2,22.167602392641047,11.083801196320524,14.277112721165507,1,2019-07-27 00:07:26,2019-07-27 00:50:51,2,2.0,32.21633393307907,Low
0xecb8d37b6c7bca6874854d67533e52b984d8793d,1,0.667905954994517,0.667905954994517,0.0,1,2019-08-07 21:28:29,2019-08-07 21:28:29,1,1.0,27.521478475513728,Low
0xecbb20ab0d7bd333c8d40ecfbf82caf1bfa58ccc,3,372.4482001100072,124.14940003666906,119.10212879894809,3,2019-05-31 19:08:55,2019-06-03 14:50:16,2,1.0,32.552892692994696,Low
0xecbc2901efd668a049ec86e847c3a70552d128a7,6,15489.22555981678,2581.5375933027967,2869.1318161846393,69,2019-06-02 03:07:27,2019-08-09 16:05:41,3,0.08695652173913043,47.175388674765024,Good
0xecc097a1b7e9290accbcb6a33075ac1d9eff18b7,2,1111.2617607956406,555.6308803978203,545.4981552359337,4,2019-05-27 14:43:34,2019-05-30 15:02:22,1,0.5,27.997114598060346,Low
0xecc27be33712910363671c7c2e481d8fc7a1d078,4,15227.491729763313,3806.872932440828,1060.5440621343587,16,2019-07-19 02:24:34,2019-08-03 02:49:46,1,0.25,29.871005283727737,Low
0xecc996953e976a305ee585a9c7bbbcc85d1c467b,13,297046.3518711892,22849.71937470686,11235.850053580407,43,2019-06-30 08:14:11,2019-08-11 23:48:01,3,0.3023255813953488,43.47047409774237,Good
0xece2a8cded7f6bd3f5849037a2cf245f00a96cb7,2,3506.22069411969,1753.110347059845,1065.1127751823255,9,2019-05-26 00:53:48,2019-06-03 17:35:57,2,0.2222222222222222,33.392351215161945,Low
0xecf65013b943b0f15cfc09882d2afa273d0bb7e8,3,1044.030219823718,348.0100732745727,473.0814481605122,19,2019-06-29 01:36:59,2019-07-17 13:01:12,1,0.15789473684210525,30.290826729132664,Low
0xecf76e6901832b280502aa051b60536d0368dd39,4,147.6546489164868,36.9136622291217,42.417739484063326,56,2019-06-05 11:49:09,2019-07-30 20:08:38,4,0.07142857142857142,49.867668663811926,Good
0xecf915549dcd0f761c08f1cd06351dcbd630905b,2,206.18678294901108,103.09339147450554,131.59500622229038,1,2019-07-17 14:27:05,2019-07-17 14:39:15,1,2.0,27.556839394167653,Low
0xed00c8d7617ba7331d1c21166e1f1a0f5e414838,4,436.08494263769967,109.02123565942492,134.87277420731655,31,2019-07-01 03:25:54,2019-08-01 03:13:32,1,0.12903225806451613,32.1405792944877,Low
0xed087c97da04bdb9d68a9ff0013b41fd145a000d,1,107.92786936911975,107.92786936911975,0.0,1,2019-07-12 13:04:18,2019-07-12 13:04:18,1,1.0,27.52153511273604,Low
0xed0cb2d1aece301a630b66443cf317472815775d,2,11358.58086367994,5679.29043183997,21.833906923023317,5,2019-07-01 19:47:07,2019-07-06 08:05:32,1,0.4,28.166442641592802,Low
0xed0e5161ea537d9f69b9fa062c1bd3dd590abced,2,100.55701969300942,50.27850984650471,70.31680571647334,45,2019-06-11 21:19:54,2019-07-26 15:56:58,2,0.044444444444444446,38.82416405298316,Low
0xed0e528f8f122625f160e9f7a5234b767eeda4ce,1,7134.855381432745,7134.855381432745,0.0,1,2019-07-11 04:08:53,2019-07-11 04:08:53,1,1.0,27.52524559000122,Low
0xed32c816d60b37a72c1a14bf631d1fefae2b1aad,1,83.95907351550989,83.95907351550989,0.0,1,2019-08-03 19:21:23,2019-08-03 19:21:23,1,1.0,27.52152245632655,Low
0xed376be0003d1c6626dd8c353b84697e315a821c,1,19.99828469238558,19.99828469238558,0.0,1,2019-05-28 09:26:28,2019-05-28 09:26:28,1,1.0,27.52148868266766,Low
0xed3c950a802863747652df5c62360f1a933a160b,2,976.1526598008264,488.0763299004132,683.398091231011,4,2019-08-02 18:55:30,2019-08-06 17:38:39,1,0.5,27.993433773217635,Low
0xed3f231cee05f16db1cd97b7aac4f285f3ca5b7f,1,26.667322500050485,26.667322500050485,0.0,1,2019-06-19 20:31:28,2019-06-19 20:31:28,1,1.0,27.52149220416595,Low
0xed4885fda7703602c661f072d837e46a4d6361c5,1,12108.889924406645,12108.889924406645,0.0,1,2019-08-01 00:35:11,2019-08-01 00:35:11,1,1.0,27.52787206395533,Low
0xed60d8590019e5e145ea81455c01f3e817fe54eb,3,101122.77883606091,33707.59294535364,23810.053119670647,16,2019-06-16 22:09:46,2019-07-02 19:19:57,1,0.1875,29.28220393213267,Low
0xed60eac23f638d2c4e28ba681a0539b7e63a23bd,11,663204.1898966075,60291.289990600686,75976.87431393393,31,2019-07-07 11:33:35,2019-08-06 14:44:09,3,0.3548387096774194,40.08932751625186,Good
0xed65c1416926c87b2336b65fd18c5fbb451e6cc8,11,697.4636720271176,63.405788366101596,58.110671671420405,13,2019-07-04 16:24:46,2019-07-17 11:23:39,1,0.8461538461538461,29.709818123315166,Low
0xed6751626c58816ebf4e4207a03fdfe8d641b73f,13,44.5,3.423076923076923,2.139374459257443,13,2019-07-18 09:36:23,2019-07-31 08:05:27,1,1.0,29.78833206342177,Low
0xed6e891a405e8ad9692ac1ad2f0833debc7e4f86,2,22193.771579153414,11096.885789576707,175.95521893780008,1,2019-06-09 09:20:10,2019-06-09 23:04:27,1,2.0,27.567288538107892,Low
0xed731fef2dcdfb789815fa8bc76d22782a1d39de,3,883.0796832336852,294.35989441122837,166.46471050255994,1,2019-07-25 17:50:48,2019-07-26 04:08:47,1,3.0,27.59498096642129,Low
0xed76c92f6d8f9067143525cc60b943647b24614c,2,237.56261916909122,118.78130958454561,117.07118308051962,1,2019-08-04 18:28:35,2019-08-04 18:28:35,1,2.0,27.55723611772253,Low
0xed7927e758b025c7ed1886c06bcdb49d2a43c44e,2,2959.3736591133197,1479.6868295566599,1057.2028967494605,3,2019-08-08 23:34:25,2019-08-11 13:38:31,1,0.6666666666666666,27.834486424717493,Low
0xed7f4bb6f52033535f555923e906ae64b155d9ef,1,10.956502811062638,10.956502811062638,0.0,1,2019-08-03 18:22:27,2019-08-03 18:22:27,1,1.0,27.521483908272877,Low
0xed807c08f470e9a88bc054b8a2078b1b67af9c1e,1,110.16,110.16,0.0,1,2019-07-01 16:42:41,2019-07-01 16:42:41,1,1.0,27.52153629138346,Low
0xed82766957a36b47174c573c5da464f5e7f056c0,8,1729.454089047124,216.1817611308905,184.63566285729726,1,2019-07-05 23:18:02,2019-07-05 23:18:02,1,8.0,27.788436515228565,Low
0xed97831711f484459b279af32a6d5c192e843ea7,4,2804.3456809239133,701.0864202309783,822.8606631773987,1,2019-07-31 15:50:24,2019-07-31 23:13:56,1,4.0,27.61751138302223,Low
0xed9dff98906c908228bb23dd84c92dd820af2043,2,1610.7068618362116,805.3534309181058,556.0872105083511,21,2019-06-29 08:54:00,2019-07-19 09:39:04,1,0.09523809523809523,30.55067716537759,Low
0xeda453f52629828762c56ab5fb52a49e501153d7,1,6.706263395010036,6.706263395010036,0.0,1,2019-08-06 22:37:16,2019-08-06 22:37:16,1,1.0,27.521481663989476,Low
0xedaf2248bf6e264f61ed1fa0619f1f164de8e471,4,98765.0235127256,24691.2558781814,23729.118227440038,7,2019-07-11 11:50:34,2019-07-17 17:41:44,1,0.5714285714285714,27.96988106256903,Low
0xedcd518221d67769f2a85acf801e6ba4918a55c7,13,71892.99134521176,5530.2301034778275,6165.3986853949655,79,2019-05-24 18:34:00,2019-08-11 03:26:32,2,0.16455696202531644,44.235353852443616,Good
0xedd4029250dffa95700aa79685e4a6704123baf2,3,65641.77145339982,21880.590484466607,9633.31654443961,1,2019-06-26 21:38:22,2019-06-27 01:45:32,1,3.0,27.38138443563189,Low
0xedd6d7ba0ff9f4bc501a12529cb736ca76a4fe7e,9,23.367154621306295,2.5963505134784772,3.220633204517544,63,2019-06-03 06:20:28,2019-08-05 04:04:16,3,0.14285714285714285,46.45706477603619,Good
0xedda67c057cc712d79356fd1ce31639abfb6c3b5,1,13031.723759254593,13031.723759254593,0.0,1,2019-07-19 23:07:41,2019-07-19 23:07:41,1,1.0,27.528359354304893,Low
0xeddc40555769e0a4d6e00ff55b9d37cd6ed8c3ce,2,14178.170206402167,7089.085103201083,2951.637324656839,32,2019-06-25 14:45:16,2019-07-26 16:27:45,1,0.0625,32.14692445649037,Low
0xede061f28d2402c13aed45a7639210e6843f0088,2,5.193330855201837,2.5966654276009185,2.965823107288383,17,2019-07-06 03:27:53,2019-07-23 00:30:46,1,0.11764705882352941,29.96346573907383,Low
0xede3da8a3cdeb0f324e29180f858fa9a14836bad,1,20.033357460304725,20.033357460304725,0.0,1,2019-08-12 19:48:28,2019-08-12 19:48:28,1,1.0,27.521488701187387,Low
0xedf4a91ebec2270c12991704ab010ecb93565b2d,1,299.9986463381493,299.9986463381493,0.0,1,2019-06-02 09:21:32,2019-06-02 09:21:32,1,1.0,27.5216365332004,Low
0xedf614003e97519c2263b5ddf2fe07dbdca90a6d,1,49.687436262125686,49.687436262125686,0.0,1,2019-07-24 21:31:15,2019-07-24 21:31:15,1,1.0,27.52150435963626,Low
0xedfbdcacb9646e3c017321bfbc8c1bf82a8fc12f,14,44053.2843676375,3146.663169116964,2266.305514387619,22,2019-07-16 20:16:09,2019-08-07 13:23:10,3,0.6363636363636364,40.455938512522934,Good
0xee005558421b0c48a9f2b6f595ba79d006837073,1,2.150435215789514,2.150435215789514,0.0,1,2019-08-07 01:52:31,2019-08-07 01:52:31,1,1.0,27.521479258343934,Low
0xee02d6be712ab1559274aa9dcdede6968d9ca1d6,2,14.124518379764213,7.0622591898821065,8.814084241106122e-05,1,2019-07-26 17:25:49,2019-07-26 17:29:28,1,2.0,27.56018242882248,Low
0xee168ed0e7fc8ffef9d5d6c7f0c7212102a8aa80,1,99.83534238967601,99.83534238967601,0.0,1,2019-06-24 20:01:19,2019-06-24 20:01:19,1,1.0,27.5215308395829,Low
0xee1ac18c6b41b7dd76549cc0687c88e55c0649f5,1,13.827627038111034,13.827627038111034,0.0,1,2019-07-27 10:46:08,2019-07-27 10:46:08,1,1.0,27.52148542433251,Low
0xee37f338220479c8f652e3557f02513bdb11c160,35,189785.35746642132,5422.438784754895,3530.5507593421667,71,2019-05-25 05:32:21,2019-08-03 08:35:28,4,0.49295774647887325,53.329261372939015,Good
0xee3f8ef1d3cdd0cf80bf3ad103aac1c6e0647ced,4,115.44096309269501,28.860240773173754,24.52179263118668,69,2019-05-28 15:07:46,2019-08-05 04:53:46,1,0.057971014492753624,37.85129180731947,Low
0xee4e262d30c9e69e4a9a82ab4910e8d94c081b56,6,208.2410996774293,34.706849946238215,24.006160188704403,67,2019-05-31 05:14:45,2019-08-05 19:07:26,1,0.08955223880597014,37.62832729910702,Low
0xee51cb3c027aaf2b7f24d55a101374f85758697c,1,82.52758596272359,82.52758596272359,0.0,1,2019-06-07 14:15:39,2019-06-07 14:15:39,1,1.0,27.521521700448247,Low
0xee68dc68913ee5606608c90d9b5db8ec4b12774c,22,1321.560586494687,60.0709357497585,40.40343513901762,56,2019-06-12 22:03:36,2019-08-07 00:20:46,4,0.39285714285714285,50.56488455370539,Good
0xee7e46d15df85d113d4f8b80a4d748c20fa625aa,1,2.4483137299093816,2.4483137299093816,0.0,1,2019-06-06 09:45:51,2019-06-06 09:45:51,1,1.0,27.521479415634786,Low
0xee848a515b6da28e21d26021898ae0e14b256db1,5,2090.6530532051793,418.13061064103584,361.0974747348817,41,2019-06-04 06:38:54,2019-07-14 15:15:39,2,0.12195121951219512,38.332852952366764,Low
0xee87486894b390199aac78d2e44dd212d8395600,2,5.373680929138007,2.6868404645690034,1.5359498864205678,8,2019-08-04 23:09:13,2019-08-12 10:29:48,1,0.25,28.61161008074279,Low
0xee895255e8d5f76a74bebad278872de0edd4cd07,1,30.00710733112578,30.00710733112578,0.0,1,2019-06-19 17:12:39,2019-06-19 17:12:39,1,1.0,27.521493967695694,Low
0xeed4869ef0913cbb9a6d36dcb9994256465c1c9f,2,493.3204852180011,246.66024260900056,211.71746363279865,1,2019-06-30 09:52:23,2019-06-30 10:21:37,2,2.0,32.21141478756967,Low
0xeed4e402faf415599811c73d0b0ee96cf014b1fc,2,0.20039274283081782,0.10019637141540891,0.0,1,2019-07-07 02:11:26,2019-07-07 02:11:56,1,2.0,27.560175078676906,Low
0xeeddb08167c61b4cc2882e647466b942a3c0c57a,1,0.41418491444521566,0.41418491444521566,0.0,1,2019-07-22 16:07:54,2019-07-22 16:07:54,1,1.0,27.52147834153964,Low
0xeede54752872741dc97eb712a8ca6c8d7221ea8c,2,28.041353034812452,14.020676517406226,8.267903388631945,1,2019-07-27 08:43:30,2019-07-27 09:24:23,2,2.0,32.216494323573805,Low
0xeee18b5d3727335a7cbc7c22a390dd6c541d813e,1,75.59207097029,75.59207097029,0.0,1,2019-07-21 02:08:47,2019-07-21 02:08:47,1,1.0,27.521518038240167,Low
0xeee61d4100c2a8fe0c3b3e9e9dd6b8afd2f2d40d,2,12510.709805341903,6255.354902670952,10.540866826692698,36,2019-06-10 08:20:19,2019-07-15 11:53:46,1,0.05555555555555555,32.82386755287438,Low
0xeeeb089c1935b45bf3f474b5698397e0c212ec9a,7,5765.820729307932,823.6886756154189,391.78008105757834,4,2019-07-06 05:25:04,2019-07-10 04:17:35,2,1.75,32.85360109699062,Low
0xeefd00a6cc36fa64650c286b44f11d82a5f715c6,1,1008.9030735527822,1008.9030735527822,0.0,1,2019-07-26 17:50:35,2019-07-26 17:50:35,1,1.0,27.52201086092127,Low
0xeefd0db0b6e76f841e26824e20813a133f5c383e,1,9.714027435943336,9.714027435943336,0.0,1,2019-05-28 02:12:02,2019-05-28 02:12:02,1,1.0,27.521483252199985,Low
0xeefe6d64e5201b1a7bf4a93027b883f7b43eca21,1,19.97836230023842,19.97836230023842,0.0,1,2019-06-08 02:15:53,2019-06-08 02:15:53,1,1.0,27.52148867214791,Low
0xef114d9316274acff9c9ea00871af274b8994234,2,9131.950325451387,4565.975162725694,6386.558666270741,3,2019-07-21 03:37:25,2019-07-23 18:55:41,1,0.6666666666666666,27.698251763266633,Low
0xef27918ef00c64abed8409a9dc151553b73c423e,1,1.333673717666048,1.333673717666048,0.0,1,2019-06-25 15:40:04,2019-06-25 15:40:04,1,1.0,27.521478827063696,Low
0xef28aef81f99115ee434f7b72fb6bb6a79eb5196,2,1508.333052363154,754.166526181577,1048.1377538406875,1,2019-08-07 20:07:12,2019-08-07 20:48:52,1,2.0,27.53353679194086,Low
0xef291bb068a7d55e7ea94653d1299af15e7492c5,1,19.218504305112972,19.218504305112972,0.0,1,2019-06-24 22:50:45,2019-06-24 22:50:45,1,1.0,27.52148827091482,Low
0xef3057ac5af6bd60cdbe9c4fc0d49ed396577bb2,1,42.094077669618315,42.094077669618315,0.0,1,2019-07-29 17:25:22,2019-07-29 17:25:22,1,1.0,27.521500350062468,Low
0xef34fd84a5ca396350c4188aae21328a8aec0a19,4,901.4012575849816,225.3503143962454,188.97843261570546,15,2019-07-01 15:53:32,2019-07-15 22:28:54,2,0.26666666666666666,34.39256410212316,Low
0xef3a2431f5327faeaf99143eebe66df4cd51e879,1,19.778638286666297,19.778638286666297,0.0,1,2019-08-10 11:44:43,2019-08-10 11:44:43,1,1.0,27.521488566686248,Low
0xef3c2286202f53ef20e1bb7ecf4f4a05498af624,3,171.9281556635123,57.30938522117077,12.647228576765663,1,2019-07-11 05:22:19,2019-07-11 06:07:44,1,3.0,27.598631570553096,Low
0xef422dbbf46120de627ffb913c9afad44c735618,1,6073.342602121731,6073.342602121731,0.0,1,2019-07-30 21:57:00,2019-07-30 21:57:00,1,1.0,27.52468507204688,Low
0xef492b2d863b4e68330b4ed0b39708d3846b3420,8,10194.5752047867,1274.3219005983376,1530.3991674834083,67,2019-05-26 16:59:27,2019-08-01 15:30:39,1,0.11940298507462686,37.67156484609926,Low
0xef49eb3449fcce7353160ebe841e3bd92d4ad9a3,2,20.000575737083352,10.000287868541676,14.05771074401314,2,2019-07-28 20:14:09,2019-07-29 22:24:42,1,1.0,27.710027931610455,Low
0xef6d580d94c7d2f8f24fc85a000a6171e6c91dfb,1,205.72925070317075,205.72925070317075,0.0,1,2019-08-12 14:28:12,2019-08-12 14:28:12,1,1.0,27.521586755477667,Low
0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,1,5524.82424457372,5524.82424457372,0.0,1,2019-06-03 23:51:24,2019-06-03 23:51:24,1,1.0,27.52439543409463,Low
0xef76d933c76dd4c5d15b31ae4e84d8d0e43c77ba,4,1609.4842568767174,402.37106421917935,242.64266710399195,2,2019-08-01 20:16:56,2019-08-03 19:17:36,1,2.0,27.782277807046434,Low
0xef79b771b2d27118828bceb3abfb5d1f00c41f97,2,31440.742198,15720.371099,8089.826390012887,1,2019-08-05 20:48:17,2019-08-06 09:44:44,1,2.0,27.365028490018677,Low
0xef8912c26aa017354e975892e92ae9b8079e4e84,1,2043.8721676287196,2043.8721676287196,0.0,1,2019-07-13 04:08:44,2019-07-13 04:08:44,1,1.0,27.52255736282942,Low
0xef90422ad2b181465d4c50c79018072e1976618c,7,5991.9187007848395,855.9883858264056,1034.9389551722154,54,2019-06-17 00:07:27,2019-08-09 13:18:56,4,0.12962962962962962,49.660445601317576,Good
0xef907c55b7ac690219b81c8339926bbadb3edab7,1,8.414761372120394,8.414761372120394,0.0,1,2019-07-15 13:32:32,2019-07-15 13:32:32,1,1.0,27.521482566139515,Low
0xef91ecd0142ae4c5163b2cf060c0563d49188c82,8,27758.079932822755,3469.7599916028444,3083.875732923267,18,2019-07-15 15:21:20,2019-08-01 22:17:55,1,0.4444444444444444,30.27987001015801,Low
0xefa4eea191d7ec7065f931b121f4c6ef23b49b82,5,50.56559275029841,10.113118550059681,9.348700087839374,3,2019-07-06 17:31:47,2019-07-09 05:08:02,1,1.6666666666666667,27.976468231177986,Low
0xefaef74f93669a4d1ba569a6801042245854ff04,1,5.03922973565242,5.03922973565242,0.0,1,2019-08-10 14:52:02,2019-08-10 14:52:02,1,1.0,27.52148078373413,Low
0xefc4643d3dea9af8157f3ff80281188ddc0c9a2b,1,5006.706086884306,5006.706086884306,0.0,1,2019-08-10 18:54:11,2019-08-10 18:54:11,1,1.0,27.524121848570733,Low
0xefd0199657b444856e3259ed8e3c39ee43cf51dc,17,51178.185821370855,3010.481518904168,3925.541764587328,74,2019-05-26 20:21:25,2019-08-08 19:27:22,5,0.22972972972972974,57.65634162925279,Good
0xefd603747ba4834c84eb3ea3b1674bbcd4d3c6d8,6,786.2243643781105,131.0373940630184,142.32234109240116,48,2019-06-14 10:08:46,2019-07-31 20:53:11,2,0.125,39.42805985124938,Low
0xefd7502791bcbf534a9946f691b7b38ea07e4dd4,1,1579.6074117997605,1579.6074117997605,0.0,1,2019-07-13 22:58:04,2019-07-13 22:58:04,1,1.0,27.522312213890775,Low
0xefdbb61bd4e23eabbcdf9383660a5f0b330adf57,3,1211.1042678520284,403.7014226173428,307.6221929225388,1,2019-08-03 21:57:48,2019-08-04 04:49:34,2,3.0,32.247980381440456,Low
0xefe0d70e7b26ee79a0589307948179e08e8bed0e,2,6.0,3.0,1.4142135623730951,1,2019-08-12 09:48:16,2019-08-12 09:50:35,1,2.0,27.560141124541936,Low
0xeff5b3f91f030d06ba04133f7d74fbe5af15e5f7,3,30.89696458144457,10.298988193814857,0.16931470445667707,1,2019-08-10 14:46:53,2019-08-11 05:09:32,1,3.0,27.5988837058753,Low
0xf0175bdcab2ccc717ed3886d87353b9562610355,2,3121.55118749514,1560.77559374757,743.475580503671,20,2019-06-09 01:09:37,2019-06-29 00:23:38,1,0.1,30.396359769078142,Low
0xf02734457546fab2d19c8a54e94569f746b53246,1,10.05730073246492,10.05730073246492,0.0,1,2019-08-01 11:10:29,2019-08-01 11:10:29,1,1.0,27.521483433460965,Low
0xf02bbe9a0fb91c3604c0cf3a6f06313575ee41e8,4,5540.1513186640295,1385.0378296660074,762.8982317846225,28,2019-07-09 02:46:46,2019-08-05 13:32:18,1,0.14285714285714285,31.676205024935776,Low
0xf02bce94a6e11b7a8fc5c38e5868321ccdf753fb,4,15230.33415032574,3807.583537581435,917.1165812969399,33,2019-06-26 01:21:59,2019-07-28 09:01:29,2,0.12121212121212122,37.084857908365784,Low
0xf03084ca9c0df4ea82995e6333d82794c7789e91,2,0.5982244711843779,0.29911223559218897,0.07140493024634927,1,2019-08-08 06:57:33,2019-08-09 00:18:10,1,2.0,27.560173419747862,Low
0xf0413b03bbe2a8fbdaa4ccd655d3d522aab5173c,1,1546.364480449805,1546.364480449805,0.0,1,2019-08-12 20:47:59,2019-08-12 20:47:59,1,1.0,27.522294660395197,Low
0xf04fe5c670d6b31abca534c8c29abb6e4d111c6d,4,21612.004145908286,5403.0010364770715,5579.087749916432,1,2019-08-01 01:13:39,2019-08-01 21:45:25,2,4.0,32.15947090611451,Low
0xf053adb5d6310219f84b5792db23a4fed3c25d57,1,501.9273807572232,501.9273807572232,0.0,1,2019-08-02 16:22:23,2019-08-02 16:22:23,1,1.0,27.521743159030382,Low
0xf05873ddb537ec5c6e5ec4348b6d12a669d9aa3d,1,2116.9363727442537,2116.9363727442537,0.0,1,2019-08-12 16:19:38,2019-08-12 16:19:38,1,1.0,27.522595943428335,Low
0xf05cbe0ee781ab4432ecd5f6e5ad04551d239561,5,56.30728659122221,11.261457318244442,12.023759050910849,45,2019-06-28 15:53:27,2019-08-12 06:22:41,3,0.1111111111111111,43.598277990834035,Good
0xf064a63427444b30d7cc73cfb6c6fbf8132d46f0,1,24.389777300670406,24.389777300670406,0.0,1,2019-07-13 11:47:32,2019-07-13 11:47:32,1,1.0,27.521491001537964,Low
0xf0689df5e7c7eb7ea4635ccdda920d7036970f10,1,1.210152357106046,1.210152357106046,0.0,1,2019-05-24 00:06:26,2019-05-24 00:06:26,1,1.0,27.52147876183985,Low
